Participant ID,sex,Participant ID_y,How much video game experience do you have?,How good do you feel you are at playing video games?,Do you currently play video games?,How often (approximately) do you currently play video games?,How many years have you consistently played video games?,"At your peak playing, how many hours per week did you play video games?",Within the past five years how often have you played any video games?,Do you currently have a device to play video games?,What type of device(s)? Exclude immersive VR setups.,"Have you ever played a video game involving navigation, walking, or driving (examples include Grand Theft Auto, Halo, Call of Duty, World of Warcraft, League of Legends, Minecraft, Legend of Zelda: Breath of the Wild)?","How often (approximately) do you currently play video games involving navigation, walking, or driving?","At your peak playing, how many hours per week did you play video games involving navigation, walking, or driving?",What are your Top 4 (in order) video games that you like to play? (write Not Applicable if you don't play video games) - 1.,What are your Top 4 (in order) video games that you like to play? (write Not Applicable if you don't play video games) - 2.,What are your Top 4 (in order) video games that you like to play? (write Not Applicable if you don't play video games) - 3.,What are your Top 4 (in order) video games that you like to play? (write Not Applicable if you don't play video games) - 4.,"Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Groups - Your Top 3 Genres, or video game categories, that you enjoy playing.","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Action - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Adventure Fighting - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Arcade - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - City-building games - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Economic simulation games - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Educational - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - First-person shooter - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Flight - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - God games - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Mass. Multi. Online Games - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Maze - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Military - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Music - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Pinball - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Platform - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Puzzle - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Strategy - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Racing - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Real-time and turn-based tactical - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Real-time and turn-based strategy - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Role-playing - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Simulators - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Space - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Sports - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Stealth - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Strategy war games - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Survival/Horror - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Vehicular combat - Rank","Select your top 3 genres or video game categories that you enjoy playing. (Leave blank if you do not play video games). - Ranks - Your Top 3 Genres, or video game categories, that you enjoy playing. - Other - Rank",gaming_score
104,male,104,4,3,Yes,4,13,5,4,Yes,"PlayStation,Xbox,PC/Mac",Yes,4,5,Bioshock,Hades,Battlefield,Super Monkey Ball 2,"First-person shooter,Action,Role-playing",2.0,,,,,,1.0,,,,,,,,,,,,,,3.0,,,,,,,,,22
108,male,108,5,5,Yes,5,17,5,5,Yes,"PlayStation,Wii,Wii U,Nintendo Switch,Xbox,Nintendo DS/3DS,PC/Mac,Mobile",Yes,4,5,Rainbow Six Siege,The Legend of Zelda: Tears of the Kingdom,Tom Clancy's Ghost Recon Wildlands,Clash Royale,"First-person shooter,Real-time and turn-based tactical,Other",,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,3.0,27
111,male,111,5,4,Yes,5,15,6,5,Yes,"Game Boy/Game Boy Color/Game Boy Advance,PC/Mac,Mobile,Other",Yes,4,6,ULTRAKILL,Stellaris,Garry's Mod,Planetside 2,"First-person shooter,Space,Role-playing",,,,,,,1.0,,,,,,,,,,,,,,3.0,,2.0,,,,,,,28
112,male,112,3,3,No,2,5,5,2,Yes,"PlayStation,Wii,PC/Mac,Mobile",Yes,2,6,Minecraft,Borderlands,Little Big Planet,,"Adventure Fighting,First-person shooter,Other",,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,3.0,16
124,male,124,3,3,Yes,4,4,2,4,Yes,PC/Mac,Yes,3,2,Hades,Slay the Spire ,Risk of Rain 2 ,Dead cells ,"Stealth,Action,Other",2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,3.0,14
130,male,130,5,5,Yes,4,11,6,5,Yes,"PC/Mac,Mobile",Yes,5,6,League of Legends,Genshin Impact,Arknights,Honkai Star rail,"Adventure Fighting,First-person shooter,Real-time and turn-based strategy",,1.0,,,,,2.0,,,,,,,,,,,,,3.0,,,,,,,,,,29
134,male,134,5,4,Yes,4,16,6,4,Yes,"PlayStation,Wii U,Nintendo Switch,Nintendo DS/3DS,Game Boy/Game Boy Color/Game Boy Advance,PC/Mac,Mobile,Other",Yes,4,6,The Legend of Zelda: Tears of the Kingdom,Enter the Gungeon,Super Mario Galaxy,Pokemon Mystery Dungeon: Shadows of Almia,"Action,Adventure Fighting,Simulators",1.0,2.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,26
135,male,135,5,4,Yes,4,10,6,4,Yes,"Nintendo Switch,Xbox,Nintendo DS/3DS,PC/Mac,Mobile",Yes,4,6,Minecraft,Pokemon,Rainbow Six Seige,Breath of the Wild,"Strategy,Adventure Fighting,Action",3.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,26
136,male,136,4,3,No,3,10,6,4,Yes,"Nintendo Switch,Xbox,Mobile",Yes,3,6,FIFA,Call of Duty,Fortnite,Minecraft,"First-person shooter,Sports,Adventure Fighting",,3.0,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,22
138,male,138,3,3,Yes,4,7,3,3,Yes,"Xbox,PC/Mac,Mobile",Yes,3,3,Skyrim,Fifa,Crusader Kings 2,Minecraft,"Action,Strategy,Role-playing",1.0,,,,,,,,,,,,,,,,2.0,,,,3.0,,,,,,,,,15
141,male,141,3,3,Yes,4,7,4,4,Yes,"Xbox,PC/Mac,Mobile",Yes,2,3,Rocket League,Bloons Tower Defense 6,Lego Star Wars: The Complete Saga,MX vs. ATVs: Untamed,"Racing,Sports,Other",,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,3.0,16
142,male,142,5,3,Yes,4,12,6,4,Yes,"PlayStation,Nintendo Switch,PC/Mac",Yes,3,6,Guilty Gear Strive,Minecraft,Dead Cells,Phasmophobia,"Action,Adventure Fighting,Other",1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,24
145,male,145,3,3,No,2,0,2,2,Yes,PC/Mac,Yes,2,3,Euro Truck Simulator 2,American Truck Simulator,Cities Skylines,Watchdogs,"Simulators,City-building games,Military",,,,2.0,,,,,,,,3.0,,,,,,,,,,1.0,,,,,,,,10
149,male,149,4,3,Yes,3,4,3,4,Yes,"PlayStation,Wii,Nintendo Switch,Xbox,PC/Mac,Mobile",Yes,3,3,Halo,Control,Club Penguin,Fifa,"First-person shooter,Adventure Fighting,Sports",,2.0,,,,,1.0,,,,,,,,,,,,,,,,,3.0,,,,,,16
167,male,167,5,4,Yes,4,13,6,4,Yes,"Wii,Wii U,Nintendo Switch,Nintendo DS/3DS,PC/Mac,Mobile,Other",Yes,4,6,Xenoblade Chronicles 2,The World Ends with You: Final Remix,Kirby: Triple Deluxe,Pikmin 3 Deluxe,"Role-playing,Real-time and turn-based strategy,Platform",,,,,,,,,,,,,,,3.0,,,,,2.0,1.0,,,,,,,,,26
174,male,174,4,4,Yes,4,8,2,5,Yes,"Xbox,PC/Mac,Mobile",Yes,3,2,NBA 2K,Madden,MLB The Show,NHL,"Sports,Racing,First-person shooter",,,,,,,3.0,,,,,,,,,,,2.0,,,,,,1.0,,,,,,17
177,male,177,2,2,No,2,0,4,2,No,"PlayStation,Wii,Xbox,PC/Mac,Mobile",Yes,2,4,fifa,gta,csgo,rocket league,"Sports,First-person shooter,Adventure Fighting",,3.0,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,11
178,male,178,5,4,Yes,3,14,5,4,Yes,"Nintendo Switch,Xbox,PC/Mac,Mobile",Yes,3,4,Deep Rock Galactic,Call of Duty Series (Zombies),Minecraft,Dying Light,"Action,First-person shooter,Arcade",1.0,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,21
